"","id","title","author","year","total_weeks","first_week","debut_rank","best_rank"
"479",1428,"DESIREE","Annemarie Selinko",1953,54,1953-02-01,10,1
"480",1429,"DESOLATION MOUNTAIN","William Kent Krueger",2018,1,2018-09-09,8,6
"481",143,"A LITTLE HATRED","Joe Abercrombie",2019,1,2019-10-06,8,15
"482",1430,"DESPERATE MEASURES","Stuart Woods",2018,1,2018-11-04,7,13
"483",1431,"DESPERATION","Stephen King",1996,15,1996-10-13,1,1
"484",1432,"DESTINY","Sally Beauman",1987,14,1987-03-29,14,4
"485",1433,"DESTROYER ANGEL","Nevada Barr",2014,1,2014-04-20,13,8
"486",1434,"DEVICES AND DESIRES","P. D. James",1990,16,1990-01-28,8,1
"487",1435,"DEVIL BONES","Kathy Reichs",2008,4,2008-09-14,8,1
"488",1436,"DEVIL MAY CARE","Sebastian Faulks",2008,3,2008-06-15,7,8
"489",1437,"DEVIL MAY CRY","Sherrilyn Kenyon",2007,3,2007-08-26,2,2
"490",1438,"DEVIL ON HORSEBACK","Victoria Holt",1977,1,1977-10-30,1,15
"491",1439,"DEVIL WATER","Anya Seton",1962,25,1962-03-18,13,4
"492",144,"A LITTLE YELLOW DOG","Walter Mosley",1996,1,1996-07-21,15,15
"493",1440,"DEVIL'S BRIDGE","Linda Fairstein",2015,1,2015-08-30,7,13
"494",1441,"DEVIL'S CORNER","Lisa Scottoline",2005,2,2005-06-19,13,9
"495",1442,"DEVIL'S CUT","J. R. Ward",2017,1,2017-08-20,9,14
"496",1443,"DEVIL'S GATE","Clive Cussler and Graham Brown",2011,3,2011-12-04,16,5
"497",1444,"DEVIL'S WALTZ","Jonathan Kellerman",1993,7,1993-01-31,6,5
"498",1445,"DEVIL’S FOOD CAKE MURDER","Joanne Fluke",2011,1,2011-03-13,7,11
"499",1446,"DEVOLUTION","Max Brooks",2020,1,2020-07-05,6,10
"500",1447,"DEVOTED IN DEATH","J. D. Robb",2015,2,2015-10-04,14,3
"501",1448,"DEVOTIONS","Mary Oliver",2019,4,2019-02-17,7,5
"502",1449,"DEXTER BY DESIGN","Jeff Lindsay",2009,1,2009-09-27,12,8
"503",145,"A LONG AND HAPPY LIFE","Reynolds Price",1962,4,1962-05-06,16,14
"504",1450,"DEXTER IN THE DARK","Jeff Lindsay",2007,1,2007-10-07,12,11
"505",1451,"DIAMOND HEAD","Peter Gilman",1960,18,1960-07-17,14,7
"506",1452,"DIARY","Chuck Palahniuk",2003,4,2003-09-14,11,5
"507",1453,"DICTATOR","Robert Harris",2016,1,2016-01-31,2,15
"508",1454,"DIE AGAIN","Tess Gerritsen",2015,1,2015-01-18,1,5
"509",1455,"DIE IN PLAIN SIGHT","Elizabeth Lowell",2003,3,2003-07-06,15,7
"510",1456,"DIFFERENT SEASONS","Stephen King",1982,32,1982-08-08,3,1
"511",1457,"DIGGING TO AMERICA","Anne Tyler",2006,6,2006-05-21,4,4
"512",1458,"DINNER AT ANTOINE'S","Frances Parkinson Keyes",1948,37,1948-12-12,1,2
"513",1459,"DINNER AT THE HOMESICK RESTAURANT","Anne Tyler",1982,17,1982-04-11,6,8
"514",146,"A LONG DAY'S DYING","Frederick Buechner",1950,8,1950-01-29,2,10
"515",1460,"DINOTOPIA","written and illustrated by James Gurney",1992,2,1992-12-27,9,13
"516",1461,"DIRK GENTLY'S HOLISTIC DETECTIVE AGENCY","Douglas Adams",1987,14,1987-06-28,11,5
"517",1462,"DIRT","Stuart Woods",1996,3,1996-09-29,17,13
"518",1463,"DIRTY BLONDE","Lisa Scottoline",2006,4,2006-04-02,4,5
"519",1464,"DIRTY EDDIE","Ludwig Bemelmans",1947,12,1947-09-07,3,4
"520",1465,"DIRTY WORK","Stuart Woods",2003,3,2003-05-04,11,5
"521",1466,"DISASTER","L. Ron Hubbard",1987,1,1987-08-16,2,17
"522",1467,"DISCLOSURE","Michael Crichton",1994,22,1994-01-23,12,1
"523",1468,"DISHONORABLE INTENTIONS","Stuart Woods",2016,1,2016-06-26,7,7
"524",1469,"DISNEY'S ALADDIN","adapted by Don Ferguson",1993,7,1993-02-21,7,13
"525",147,"A LONG FATAL LOVE CHASE","Louisa May Alcott",1995,1,1995-10-15,8,14
"526",1470,"DISNEY'S BEAUTY AND THE BEAST","NO AUTHOR",1991,24,1991-12-29,10,3
"527",1471,"DISNEY'S POCAHONTAS","NO AUTHOR",1995,8,1995-07-16,3,9
"528",1472,"DISNEY'S THE LION KING","adapted by Don Ferguson",1994,11,1994-08-07,6,7
"529",1473,"DISPUTED PASSAGE","Lloyd C. Douglas",1939,12,1939-01-23,5,3
"530",1474,"DISTRICT NURSE","Faith Baldwin",1932,3,1932-06-06,1,1
"531",1475,"DIVIDED IN DEATH","J. D. Robb",2004,5,2004-02-15,8,3
"532",1476,"DIVINE JUSTICE","David Baldacci",2008,10,2008-11-23,9,1
"533",1477,"DIVINE MISDEMEANORS","Laurell K. Hamilton",2009,1,2009-12-27,10,6
"534",1478,"DIXIE CITY JAM","James Lee Burke",1994,4,1994-08-21,9,11
"535",1479,"DO I WAKE OR SLEEP","? by Isabel Bolton",1946,1,1946-12-22,3,16
"536",148,"A LONG PETAL OF THE SEA","Isabel Allende",2020,6,2020-02-09,3,8
"537",1480,"DOCTOR COBB'S GAME","R.V. Cassill",1971,4,1971-01-24,15,9
"538",1481,"DOCTOR FAUSTUS","Thomas Mann",1948,12,1948-11-21,4,9
"539",1482,"DOCTOR FISCHER OF GENEVA OR THE BOMB PARTY","Graham Greene",1980,4,1980-06-29,7,11
"540",1483,"DOCTOR SLEEP","Stephen King",2013,21,2013-10-13,8,1
"541",1484,"DOCTOR ZHIVAGO","Boris Pasternak",1958,57,1958-09-28,7,1
"542",1485,"DOCTORS","Erich Segal",1988,12,1988-07-31,13,4
"543",1486,"DOG ON IT","Spencer Quinn",2009,1,2009-03-08,4,7
"544",1487,"DOG SONGS","Mary Oliver",2013,1,2013-10-27,13,5
"545",1488,"DOING HARD TIME","Stuart Woods",2013,1,2013-10-27,16,8
"546",1489,"DOLORES","Jacqueline Susann",1976,25,1976-07-18,9,2
"547",149,"A LONG WAY DOWN","Nick Hornby",2005,7,2005-06-26,9,5
"548",1490,"DOLORES CLAIBORNE","Stephen King",1992,14,1992-12-06,13,1
"549",1491,"DOMES OF FIRE","David Eddings",1992,3,1992-11-29,11,13
"550",1492,"DON CAMILLO AND HIS FLOCK","Giovannino Guareschi",1952,25,1952-08-31,14,6
"551",1493,"DON CAMILLO'S DILEMMA","Giovannino Guareschi",1954,8,1954-07-25,12,11
"552",1494,"DON'T BLINK","James Patterson and Howard Roughan",2010,5,2010-10-17,15,2
"553",1495,"DON'T EVER LEAVE ME","Katherine Brush",1935,3,1935-05-06,3,3
"554",1496,"DON'T GO","Lisa Scottoline",2013,3,2013-04-28,4,2
"555",1497,"DON'T GO NEAR THE WATER","William Brinkley",1956,39,1956-07-22,13,1
"556",1498,"DON'T LET GO","Harlan Coben",2017,5,2017-10-15,5,2
"557",1499,"DON'T LOOK BACK","Amanda Quick",2002,1,2002-06-16,7,11
"558",15,"11/22/63","Stephen King",2011,21,2011-11-27,13,1
"559",150,"A LOVE OF MY OWN","E. Lynn Harris",2002,7,2002-08-18,13,3
"560",1500,"DON'T LOOK TWICE","Andrew Gross",2009,1,2009-03-22,13,15
"561",1501,"DON'T STOP THE CARNIVAL","Herman Wouk",1965,26,1965-04-04,10,4
"562",1502,"DON'T TELL ALFRED","Nancy Mitford",1961,13,1961-04-16,16,6
"563",1503,"DOOMED","Chuck Palahniuk",2013,1,2013-10-27,3,11
"564",1504,"DORCHESTER TERRACE","Anne Perry",2012,1,2012-04-22,15,15
"565",1505,"DOTING","Henry Green",1952,2,1952-06-01,15,15
"566",1506,"DOUBLE CROSS","James Patterson",2007,12,2007-12-02,4,1
"567",1507,"DOUBLE DEUCE","Robert B. Parker",1992,5,1992-06-21,10,9
"568",1508,"DOUBLE DEXTER","Jeff Lindsay",2011,1,2011-11-06,10,14
"569",1509,"DOUBLE FUDGE BROWNIE MURDER","Joanne Fluke",2015,1,2015-03-15,14,13
"570",151,"A LOVING SCOUNDREL","Johanna Lindsey",2004,2,2004-05-16,1,10
"571",1510,"DOUBLE HOMICIDE","Faye and Jonathan Kellerman",2004,1,2004-10-24,2,12
"572",1511,"DOUBLE MUSCADINE","Frances Gaither",1949,12,1949-03-27,7,7
"573",1512,"DOUBLE PLAY","Robert B. Parker",2004,2,2004-06-13,3,10
"574",1513,"DOUBLE SHOT","Diane Mott Davidson",2004,3,2004-11-07,17,11
"575",1514,"DOUBLE TAKE","Catherine Coulter",2007,6,2007-07-01,15,3
"576",1515,"DOUBLE TAP","Steve Martini",2005,4,2005-08-14,9,6
"577",1516,"DOWN A DARK ROAD","Linda Castillo",2017,1,2017-07-30,10,14
"578",1517,"DOWN ALL THE DAYS","Christy Brown",1970,1,1970-07-12,6,9
"579",1518,"DOWN THE DARKEST ROAD","Tami Hoag",2012,1,2012-01-15,6,11
"580",1519,"DOWNFALL","J. A. Jance",2016,1,2016-09-25,2,10
"581",152,"A MAGGOT","John Fowles",1985,9,1985-09-15,13,6
"582",1520,"DOWNTOWN","Anne Rivers Siddons",1994,5,1994-07-10,10,10
"583",1521,"DR. DEATH","Jonathan Kellerman",2000,5,2000-12-24,3,7
"584",1522,"DR. HUDSON'S SECRET JOURNAL","Lloyd C. Douglas",1940,1,1940-01-01,7,7
"585",1523,"DRAGON","Clive Cussler",1990,17,1990-05-13,6,3
"586",1524,"DRAGON HARVEST","Upton Sinclair",1945,18,1945-07-08,3,2
"587",1525,"DRAGON SEED","Pearl S. Buck",1942,19,1942-02-02,2,1
"588",1526,"DRAGON TEARS","Dean Koontz",1993,10,1993-01-24,10,1
"589",1527,"DRAGON TEETH","Michael Crichton",2017,7,2017-06-11,1,2
"590",1528,"DRAGON'S FIRE","Anne McCaffrey and Todd McCaffrey",2006,1,2006-07-30,1,16
"591",1529,"DRAGON'S TEETH","Upton Sinclair",1942,1,1942-01-26,5,5
"592",153,"A MAN","Oriana Fallaci",1980,4,1980-12-28,1,14
"593",1530,"DRAGONBANE","Sherrilyn Kenyon",2015,1,2015-08-23,3,10
"594",1531,"DRAGONMARK","Sherrilyn Kenyon",2016,1,2016-08-21,4,12
"595",1532,"DRAGONS OF A FALLEN SUN","Margaret Weis and Tracy Hickman",2000,2,2000-04-02,1,14
"596",1533,"DRAGONS OF A LOST STAR","Margaret Weis and Tracy Hickman",2001,2,2001-04-29,7,12
"597",1534,"DRAGONS OF A VANISHED MOON","Margaret Weis and Tracy Hickman",2002,2,2002-07-07,7,10
"598",1535,"DRAGONS OF SUMMER FLAME","Margaret Weis and Tracy Hickman",1995,1,1995-11-26,9,15
"599",1536,"DRAGONSDAWN","Anne McCaffrey",1988,7,1988-11-06,2,10
"600",1537,"DRAGONSEYE","Anne McCaffrey",1997,2,1997-02-23,13,15
"601",1538,"DRAGONSWORN","Sherrilyn Kenyon",2017,1,2017-08-20,7,12
"602",1539,"DREAM EYES","Jayne Ann Krentz",2013,1,2013-01-27,7,10
"603",154,"A MAN CALLED CERVANTES","Bruno Frank",1935,1,1935-03-18,8,8
"604",1540,"DREAM OF ORCHIDS","Phyllis A. Whitney",1985,1,1985-02-03,9,14
"605",1541,"DREAM WEST","David Nevin",1984,2,1984-03-04,5,14
"606",1542,"DREAM WHEN YOU’RE FEELING BLUE","Elizabeth Berg",2007,1,2007-05-20,9,15
"607",1543,"DREAMCATCHER","Stephen King",2001,15,2001-04-08,10,1
"608",1544,"DREAMFEVER","Karen Marie Moning",2009,2,2009-09-06,7,3
"609",1545,"DREAMING SPIES","Laurie R. King",2015,1,2015-03-08,8,8
"610",1546,"DREAMS ARE NOT ENOUGH","Jacqueline Briskin",1987,5,1987-02-22,5,8
"611",1547,"DREAMS DIE FIRST","Harold Robbins",1977,25,1977-10-30,10,6
"612",1548,"DREAMS OF JOY","Lisa See",2011,3,2011-06-19,5,1
"613",1549,"DRESS GRAY","Lucian K. Truscott IV",1979,13,1979-02-25,8,5
"614",155,"A MAN IN A MIRROR","Richard Llewellyn",1961,5,1961-09-10,16,11
"615",1550,"DRINK WITH THE DEVIL","Jack Higgins",1996,4,1996-06-16,11,13
"616",1551,"DRIVE ME CRAZY","Eric Jerome Dickey",2004,1,2004-08-01,9,16
"617",1552,"DRIVIN' WOMAN","Elizabeth Chevalier",1942,8,1942-07-27,4,4
"618",1553,"DRIVING FORCE","Dick Francis",1992,9,1992-11-01,3,3
"619",1554,"DRIVING HEAT","Richard Castle",2015,1,2015-10-04,9,13
"620",1555,"DROP CITY","T. Coraghessan Boyle",2003,1,2003-03-16,5,13
"621",1556,"DROP DEAD BEAUTIFUL","Jackie Collins",2007,3,2007-07-15,2,5
"622",1557,"DROWNING RUTH","Christina Schwarz",2000,14,2000-10-15,14,1
"623",1558,"DRUMS ALONG THE MOHAWK","Walter D. Edmonds",1936,46,1936-08-10,4,1
"624",1559,"DRUMS OF AUTUMN","Diana Gabaldon",1997,8,1997-01-19,14,2
"625",156,"A MAN IN FULL","Tom Wolfe",1998,19,1998-11-22,5,1
"626",1560,"DRUMS OF DESTINY","Peter Bourne",1947,15,1947-10-12,1,5
"627",1561,"DRY BONES","Craig Johnson",2015,2,2015-05-31,9,5
"628",1562,"DUANE'S DEPRESSED","Larry McMurtry",1999,1,1999-02-14,8,17
"629",1563,"DUBIN'S LIVES","Bernard Malamud",1979,9,1979-03-25,4,8
"630",1564,"DUCHESS HOTSPUR","Rosamond Marshall",1946,14,1946-05-26,3,6
"631",1565,"DULCIMER STREET","Norman Collins",1947,17,1947-02-09,4,6
"632",1566,"DUMA KEY","Stephen King",2008,9,2008-02-10,6,1
"633",1567,"DUNE ROAD","Jane Green",2009,1,2009-07-05,1,14
"634",1568,"DUNE: House Atreides","Brian Herbert and Kevin J. Anderson",1999,4,1999-10-24,14,12
"635",1569,"DUNE: House Corrino","Brian Herbert and Kevin J. Anderson",2001,4,2001-10-21,6,8
"636",157,"A MAN RIDES THROUGH","Stephen R. Donaldson",1987,3,1987-12-06,4,12
"637",1570,"DUNE: House Harkonnen","Brian Herbert and Kevin J. Anderson",2000,4,2000-10-22,4,8
"638",1571,"DUNE: THE BUTLERIAN JIHAD","Brian Herbert and Kevin J. Anderson",2002,3,2002-10-06,4,7
"639",1572,"DUNE: THE MACHINE CRUSADE","Brian Herbert and Kevin J. Anderson",2003,2,2003-10-05,14,7
"640",1573,"DUNE: The Battle of Corrin","Brian Herbert and Kevin J. Anderson",2004,4,2004-09-05,2,9
"641",1574,"DUNKERLEY'S","Howard Spring",1947,1,1947-02-23,1,13
"642",1575,"DUSK AT THE GROVE","Samuel Rogers",1934,3,1934-09-03,6,3
"643",1576,"DUST","Martha Grimes",2007,2,2007-02-04,12,10
"644",1577,"DUST","Patricia Cornwell",2013,4,2013-12-01,10,3
"645",1578,"DUST TO DUST","Tami Hoag",2000,8,2000-08-20,10,2
"646",1579,"DUTCH","Theodore Bonnet",1955,11,1955-05-01,16,11
"647",158,"A MAN TO CALL MY OWN","Johanna Lindsey",2003,4,2003-07-20,3,10
"648",1580,"DUTCH SHEA, JR.","John Gregory Dunne",1982,3,1982-05-23,5,13
"649",1581,"DYING TO PLEASE","Linda Howard",2002,3,2002-05-05,2,6
